epoch,finished_at,seconds,train_loss,train_token_accuracy,train_sequence_accuracy,val_loss,val_token_accuracy,val_sequence_accuracy,learning_rate
38,2026-05-02T18:47:34,12.53,0.29545223021213673,0.8937970982574809,0.43663625361441855,0.235022119950696,0.9147623019182652,0.4939703153988868,0.0005808661529623491
39,2026-05-02T18:47:47,12.39,0.29014351817708517,0.8955913561464264,0.4411366123386647,0.23243194785887566,0.9155834990697376,0.4958256029684601,0.0005758535238715338
40,2026-05-02T18:48:00,12.34,0.2839320442629111,0.8973767075205801,0.4450064860242483,0.22142052558790445,0.9196189131968948,0.5046961966604824,0.0005702853649115938
41,2026-05-02T18:48:13,12.39,0.27879586494227176,0.8989045796489376,0.44969526556464645,0.21834188507250948,0.920767306088407,0.5089865491651205,0.0005641728896136491
42,2026-05-02T18:48:25,12.32,0.274113141503674,0.9003312413819349,0.45168093108871,0.21402437870634552,0.9215500096234042,0.5081168831168831,0.0005575284076894855
43,2026-05-02T18:48:38,12.39,0.2690483706131498,0.9017878613919588,0.45501453014370713,0.20791369636619636,0.9242702251876563,0.5215677179962894,0.0005503653002414333
44,2026-05-02T18:48:51,12.37,0.2647476295570374,0.9033950824702786,0.4596815688207031,0.20314571659866457,0.925232565599538,0.5210459183673469,0.0005426979928146075
45,2026-05-02T18:49:04,12.28,0.25988101556571125,0.9051342819041481,0.4632760582365261,0.20125506021258782,0.9263873740937961,0.5224373840445269,0.0005345419263457805
46,2026-05-02T18:49:17,12.49,0.25556062844771643,0.9060921370858369,0.4661893339324149,0.19518645021008307,0.928286392506576,0.530902133580705,0.0005259135260673894
47,2026-05-02T18:49:30,12.29,0.25099475645535435,0.9079050176875287,0.4702766162520201,0.19312878071453035,0.9287162378905498,0.5330473098330241,0.0005168301684293052
48,2026-05-02T18:49:43,12.55,0.24728747310721097,0.9089268378390852,0.4750885940183638,0.18545615443701832,0.9315391030987361,0.5422077922077922,0.0005073101461049735
49,2026-05-02T18:49:56,12.36,0.24364856968185372,0.9100369134553957,0.4758132894651023,0.18786317203128178,0.9311669981394752,0.5371637291280148,0.000497372631152406
50,2026-05-02T18:50:08,12.37,0.2392659261501464,0.9117064801372575,0.4819732007623796,0.1835544461468663,0.9315262718932443,0.5405844155844156,0.00048703763640420663
51,2026-05-02T18:50:21,12.35,0.2357551642883025,0.9127542101500262,0.4842777322830081,0.17756980428261962,0.9339000449092192,0.5495709647495362,0.0004763259751643898
52,2026-05-02T18:50:34,12.74,0.2323338418162322,0.9139833091912803,0.4877055417460812,0.17483332124850914,0.9348174761018798,0.5554267161410018,0.00046525921929315664
53,2026-05-02T18:50:47,12.46,0.22849715618035688,0.9149087770464539,0.4909521773474697,0.17208362469273855,0.9347084108551998,0.5525858070500927,0.0004538596557640388
54,2026-05-02T18:51:00,12.45,0.225376400847873,0.9159864653362493,0.4935683279101957,0.16756884847000045,0.9370180278437159,0.5606447124304267,0.0004421502417808999
55,2026-05-02T18:51:13,12.29,0.22194110145231175,0.9171742705361965,0.49794548840849634,0.16788887695245702,0.9371206774876499,0.5589633580705009,0.0004301545585451827
56,2026-05-02T18:51:26,12.32,0.21847196011794207,0.9181215998367679,0.5003152425193312,0.16354772215338043,0.937807146981459,0.5607606679035251,0.00041789676376650654
57,2026-05-02T18:51:38,12.34,0.2164414786957217,0.9189839124052367,0.5038590032538826,0.15955362738927326,0.939539359722846,0.5685876623376623,0.0004054015430122562
58,2026-05-02T18:51:51,12.29,0.2123468739976057,0.9202089630306765,0.5070911449463363,0.15829000303743665,0.9402450760248925,0.5728780148423006,0.00039269405999413403
59,2026-05-02T18:52:04,12.43,0.2097773763805204,0.9210162171440693,0.5079970142547594,0.15470092447022052,0.9415025341630846,0.5762987012987013,0.00037979990589179317
60,2026-05-02T18:52:17,12.49,0.20735959736535964,0.9222428871358349,0.5158599598518723,0.1547439701373359,0.9402001668056714,0.5703849721706865,0.0003667450478156079
61,2026-05-02T18:52:30,12.37,0.20441087328740612,0.9228533882406476,0.5160193928501547,0.15059552295419673,0.9425482774106627,0.5782699443413729,0.00035355577651236865
62,2026-05-02T18:52:43,12.46,0.20094166407869127,0.923944031461049,0.5188674459558371,0.14818223849399734,0.9433438121511516,0.5842996289424861,0.0003402586534192174
63,2026-05-02T18:52:56,12.56,0.1988123233354818,0.924872738048874,0.5242446861706368,0.14898741310932587,0.9431770064797588,0.5855171614100185,0.00032688045717244756
64,2026-05-02T18:53:09,12.43,0.1968729566142807,0.9253034894915271,0.5247012443020821,0.14364410954083434,0.945217168152948,0.5916048237476809,0.00031344812967889466
65,2026-05-02T18:53:22,12.36,0.1933381375133316,0.9268014033428579,0.5291726152084586,0.1435069316500646,0.9451465965227434,0.5929962894248608,0.00029998872185852115
66,2026-05-02T18:53:35,12.37,0.19141241633183087,0.927265351795189,0.52955670379523,0.14077662464426993,0.9459293000577405,0.5968807977736549,0.00028652933916746413
67,2026-05-02T18:53:48,12.33,0.18861937609713122,0.9282207779273892,0.5341077912007479,0.13830668373040456,0.9466093539488035,0.6003594619666048,0.0002730970870112531
68,2026-05-02T18:54:00,12.36,0.18691372341757514,0.9285867547170117,0.5370500547145062,0.13722369073760313,0.9468531468531468,0.6045918367346939,0.0002597190161581312
