epoch,finished_at,seconds,train_loss,train_token_accuracy,train_sequence_accuracy,val_loss,val_token_accuracy,val_sequence_accuracy,learning_rate
64,2026-05-03T20:25:44,6.98,0.3190370089439122,0.8854890151699127,0.4600695702587144,0.32792323815905466,0.8854470320658615,0.4752102058567701,0.0003133983248041583
65,2026-05-03T20:25:52,6.94,0.31576702326162487,0.8871889520294008,0.46097543300239147,0.3308594964491655,0.8862158439311913,0.4801391707741374,0.00029993886706221
66,2026-05-03T20:26:00,7.06,0.3113464944980515,0.8881036799585539,0.4630770345677223,0.3257897612861779,0.8870166896242432,0.48245868367642797,0.00028647953485050315
67,2026-05-03T20:26:08,7.01,0.3075277966898142,0.8898602813800249,0.46535980868178856,0.32696680397976213,0.8873049940737419,0.4804291098869237,0.00027304743347290845
68,2026-05-03T20:26:16,7.0,0.3050284818242318,0.8904674016869849,0.4703964055366331,0.32996428532720234,0.8866002498638562,0.4795592925485648,0.00025966961339402136
69,2026-05-03T20:26:24,7.0,0.3004547597954931,0.8917544967377402,0.4701427639684035,0.32330803405155184,0.8887144824935131,0.4807190489997101,0.0002463730157631251
70,2026-05-03T20:26:32,7.07,0.29898042260006086,0.8922725727330127,0.47376621494311183,0.3237401034774758,0.8885863471826249,0.4792693534357785,0.00023318441815830212
71,2026-05-03T20:26:41,6.99,0.29610543703253234,0.8930982563504785,0.47354880788462933,0.31951773363702957,0.888618381010347,0.48100898811249637,0.0002201303806599553
72,2026-05-03T20:26:49,7.04,0.2918163005095609,0.8941870254342934,0.4761214580766722,0.3230437513049547,0.8900919370855623,0.48245868367642797,0.0002072371923623406
73,2026-05-03T20:26:57,7.02,0.28824161838884316,0.8960933831981479,0.48224509022392925,0.321724905586164,0.8902521062241727,0.4839083792403595,0.00019453081843083024
74,2026-05-03T20:27:05,6.99,0.2854382295419561,0.8964171806951933,0.4821726212044351,0.31882008293788405,0.8909248166063363,0.4856480139170774,0.0001820368478115244
75,2026-05-03T20:27:13,6.98,0.2843008644249569,0.8971457250635453,0.4871005145300384,0.31758694713594254,0.8906685459845597,0.48680777036822265,0.00016978044169852014
76,2026-05-03T20:27:21,6.93,0.2826481100689824,0.8971254877199799,0.4843829262990072,0.31758468169642007,0.8902841400518948,0.487097709481009,0.00015778628286261396
77,2026-05-03T20:27:30,6.97,0.2770583088181445,0.8989104214224424,0.4873903906080151,0.3190880775567177,0.8910209180895026,0.4853580748042911,0.0001460785259434875
78,2026-05-03T20:27:38,7.05,0.27598035707786334,0.8992220765133485,0.48594101021813174,0.3172131905095148,0.8920139667488868,0.49144679617280373,0.00013468074880547664
79,2026-05-03T20:27:46,6.98,0.27330867791610525,0.900824874123723,0.49496340314515547,0.31664045293572796,0.8924944741647179,0.4911568570600174,0.00012361590505489124
80,2026-05-03T20:27:54,6.99,0.2726352125749923,0.9004403645959816,0.4899268062903109,0.3157012143694744,0.8919498990934427,0.48448825746593216,0.00011290627781450651
81,2026-05-03T20:28:02,7.07,0.2711913945727797,0.9010515323716548,0.4926443945213421,0.31573176665651226,0.8922702373706635,0.48303856190200056,0.00010257343484831915
82,2026-05-03T20:28:11,7.04,0.26903748186384324,0.902091731830913,0.4958692658888325,0.3148477064447942,0.8922702373706635,0.4876775877065816,9.263818512694133e-05
83,2026-05-03T20:28:19,7.1,0.26660546584599054,0.9030955040717535,0.5006884556851946,0.3151888750436484,0.8926866771310504,0.48825746593215424,8.312053692110236e-05
84,2026-05-03T20:28:27,6.97,0.26455778123601514,0.9034435863810772,0.49913037176607,0.31440306140114255,0.8930390492359932,0.4911568570600174,7.403965750765565e-05
85,2026-05-03T20:28:36,6.99,0.26340452769419387,0.9037350041284181,0.49818827451264586,0.31472955016236054,0.8930710830637153,0.48593795302986376,6.541383456923211e-05
86,2026-05-03T20:28:44,7.14,0.2614026624558407,0.9041397509997248,0.5019928980360896,0.31165472932094745,0.8937437934458788,0.4894172223832995,5.726043936528292e-05
87,2026-05-03T20:28:52,7.01,0.2604873566723244,0.9047549662441109,0.5052902384230742,0.3126402605017934,0.8940641317230996,0.48651783125543635,4.9595891748673224e-05
88,2026-05-03T20:29:00,6.98,0.2597606098036149,0.9049249599300597,0.5056163490107979,0.31221001101186674,0.8934554889963802,0.4876775877065816,4.243562709828498e-05
89,2026-05-03T20:29:08,6.97,0.25768631278811377,0.9053823238946362,0.5047104862671208,0.31346383541044365,0.8935195566518244,0.48999710060887214,3.5794065234217133e-05
90,2026-05-03T20:29:16,6.99,0.258538722259394,0.9053337542700794,0.5025726501920429,0.3122178563541386,0.8932312522023257,0.48825746593215424,2.9684581378187385e-05
91,2026-05-03T20:29:24,6.93,0.2562077430661758,0.9064953777907296,0.5068845568519458,0.31324657673131884,0.8928468462696607,0.48680777036822265,2.4119479217615633e-05
92,2026-05-03T20:29:32,7.01,0.2560850702300225,0.9062322923243803,0.5074643090078991,0.31171267507510986,0.8941281993785437,0.4923166135111627,1.910996612763485e-05
93,2026-05-03T20:29:40,6.99,0.25723145067981784,0.9057911182346561,0.5063410392057396,0.3124167812535225,0.8936156581349906,0.4888373441577269,1.4666130600929067e-05
94,2026-05-03T20:29:48,7.07,0.2560632279850529,0.9058680201402043,0.5059062250887746,0.3119841275509535,0.8934234551686581,0.48999710060887214,1.0796921930851673e-05
95,2026-05-03T20:29:57,7.06,0.2541680405908568,0.9064387132287467,0.5043119066599029,0.3119883513945721,0.8939680302399333,0.49173673528559003,7.510132188739892e-06
96,2026-05-03T20:30:05,7.09,0.25492807074147056,0.9061756277623974,0.5051453003840858,0.3117485685045418,0.8940961655508217,0.4923166135111627,4.812380531719589e-06
97,2026-05-03T20:30:13,7.04,0.2558563077978807,0.906090630919423,0.5041669686209146,0.3117576016999644,0.8941281993785437,0.49173673528559003,2.709099872604204e-06
98,2026-05-03T20:30:21,6.99,0.2523127811852722,0.9074546278757265,0.5077541850858758,0.3117508519875628,0.8944165038280424,0.4931864308495216,1.204525938730982e-06
